CLIMATEZONE,YA,YP,LONGITUDE,LATITUDE,ELEVATION_METER,AREA_IN_CLIMATEZONE_HA,TOTAL_AREA_HA,NUMBER_OF_CONTRIBUTING_STATIONS,NUMBER_OF_CONTRIBUTING_CLIMATEZONES,HARVESTYEAR,SOWING_MONTH,MATURITY_DAYS,Irrigation_Type,STATIONNAME_Ariana,STATIONNAME_Beja,STATIONNAME_Ben Arous,STATIONNAME_Bizerte,STATIONNAME_Gabes,STATIONNAME_Gafsa,STATIONNAME_Jendouba,STATIONNAME_Kairouan,STATIONNAME_Kasserine,STATIONNAME_Kebili,STATIONNAME_Kef,STATIONNAME_Mahdia,STATIONNAME_Manouba,STATIONNAME_Medenine,STATIONNAME_Monastir,STATIONNAME_Nabeul,STATIONNAME_Sidi Bouzid,STATIONNAME_Siliana,STATIONNAME_Sousse,STATIONNAME_Tataouine,STATIONNAME_Tozeur,STATIONNAME_Tunis,STATIONNAME_Zaghouan,CROP_Almonds,CROP_Barley,CROP_Citrus,CROP_Dates,CROP_Oasis Cereals,CROP_Olives,CROP_Tomatoes,CROP_Vines,CROP_Wheat
2,5.92,8.425,10.83,35.76,20,15500,26500,1,3,1994,4,130.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,8.08,11.01,10.83,35.76,20,15500,26500,1,3,1995,4,130.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,8.94,10.485,10.83,35.76,20,15500,26500,3,3,1996,4,112.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,9.13,11.1,10.83,35.76,20,15500,26500,1,3,1997,4,105.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,9.26,10.155,10.83,35.76,20,15500,26500,1,5,1998,4,112.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,7.27,7.904999999999999,10.83,35.76,20,15500,26500,1,1,1999,4,115.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,8.25,11.31,10.83,35.76,20,15500,26500,1,2,2000,4,127.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,8.01,11.015,10.83,35.76,20,15500,26500,1,2,2001,4,119.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,10.6,12.195,10.83,35.76,20,15500,26500,2,4,2002,4,124.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,7.25,9.825,10.83,35.76,20,15500,26500,2,4,2003,4,125.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,7.87,9.115,10.83,35.76,20,15500,26500,3,5,2004,4,115.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,7.24,7.925,10.83,35.76,20,15500,26500,3,3,2005,4,112.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,6.67,8.245000000000001,10.83,35.76,20,15500,26500,1,1,2006,4,110.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,8.69,10.19,10.83,35.76,20,15500,26500,1,4,2007,4,126.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,8.44,10.465,10.83,35.76,20,15500,26500,3,5,2008,4,131.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,7.29,9.185,10.83,35.76,20,15500,26500,1,4,2009,4,130.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,5.82,7.995,10.83,35.76,20,15500,26500,3,4,2010,4,129.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,8.19,9.155,10.83,35.76,20,15500,26500,3,4,2011,4,114.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,7.46,10.27,10.83,35.76,20,15500,26500,3,4,2012,4,120.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,2.95,3.835,11.08,35.5,10,641,18000,2,3,1990,3,375.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,3.09,3.685,11.08,35.5,10,641,18000,3,1,1991,3,354.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,3.22,4.395,11.08,35.5,10,641,18000,3,1,1992,3,369.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,2.97,3.82,11.08,35.5,10,641,18000,2,5,1993,3,368.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,4.18,4.609999999999999,11.08,35.5,10,641,18000,1,1,1994,3,359.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,2.28,3.16,11.08,35.5,10,641,18000,3,2,1995,3,374.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,3.04,3.695,11.08,35.5,10,641,18000,2,3,1996,3,367.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,2.52,3.505,11.08,35.5,10,641,18000,2,3,1997,3,351.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,2.75,3.065,11.08,35.5,10,641,18000,2,4,1998,3,373.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,3.69,4.205,11.08,35.5,10,641,18000,1,1,1999,3,356.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,3.38,4.625,11.08,35.5,10,641,18000,3,5,2000,3,365.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,2.6,2.93,11.08,35.5,10,641,18000,1,3,2001,3,353.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,2.66,3.73,11.08,35.5,10,641,18000,2,5,2002,3,356.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,3.4,4.34,11.08,35.5,10,641,18000,2,3,2003,3,355.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,2.51,3.16,11.08,35.5,10,641,18000,2,3,2004,3,366.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,3.43,4.955,11.08,35.5,10,641,18000,3,5,2005,3,374.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,3.48,4.325,11.08,35.5,10,641,18000,2,2,2006,3,374.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,3.06,3.64,11.08,35.5,10,641,18000,1,5,2007,3,353.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,3.3,4.105,11.08,35.5,10,641,18000,2,5,2008,3,372.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,3.56,4.585,11.08,35.5,10,641,18000,3,2,2009,3,368.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,2.72,3.265,11.08,35.5,10,641,18000,2,4,2010,3,361.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,4.13,4.585,11.08,35.5,10,641,18000,1,2,2011,3,360.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,3.7,4.255,11.08,35.5,10,641,18000,3,1,2012,3,372.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,5.02,6.45,11.08,35.5,10,641,18000,3,3,1990,11,158.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,4.2,5.390000000000001,11.08,35.5,10,641,18000,2,2,1991,11,181.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,5.22,6.285,11.08,35.5,10,641,18000,1,5,1992,11,183.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,5.23,5.73,11.08,35.5,10,641,18000,1,5,1993,11,163.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,5.57,6.41,11.08,35.5,10,641,18000,1,3,1994,11,183.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,4.73,6.015000000000001,11.08,35.5,10,641,18000,3,2,1995,11,166.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,4.82,5.705,11.08,35.5,10,641,18000,3,3,1996,11,167.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,5.45,6.385,11.08,35.5,10,641,18000,2,3,1997,11,172.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,4.49,5.415,11.08,35.5,10,641,18000,1,1,1998,11,172.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,5.0,6.255,11.08,35.5,10,641,18000,2,4,1999,11,185.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,4.49,5.46,11.08,35.5,10,641,18000,3,3,2000,11,183.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,4.43,5.154999999999999,11.08,35.5,10,641,18000,2,1,2001,11,178.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,4.59,5.35,11.08,35.5,10,641,18000,2,1,2002,11,163.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,3.99,5.390000000000001,11.08,35.5,10,641,18000,2,4,2003,11,162.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,3.79,5.43,11.08,35.5,10,641,18000,2,3,2004,11,179.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,4.0,5.675,11.08,35.5,10,641,18000,3,3,2005,11,164.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,5.15,5.885,11.08,35.5,10,641,18000,2,1,2006,11,179.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,4.0,5.305,11.08,35.5,10,641,18000,1,1,2007,11,170.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,4.78,5.315,11.08,35.5,10,641,18000,1,2,2008,11,175.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,5.19,6.68,11.08,35.5,10,641,18000,1,5,2009,11,163.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,4.49,5.315,11.08,35.5,10,641,18000,3,2,2010,11,175.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,4.85,5.6,11.08,35.5,10,641,18000,1,3,2011,11,177.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,4.48,5.855,11.08,35.5,10,641,18000,2,1,2012,11,173.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,4.42,5.720000000000001,11.08,35.5,10,641,18000,2,1,1990,11,161.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,4.54,5.949999999999999,11.08,35.5,10,641,18000,2,3,1991,11,146.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,3.59,4.625,11.08,35.5,10,641,18000,2,3,1992,11,153.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,4.4,4.715,11.08,35.5,10,641,18000,2,2,1993,11,158.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,4.93,6.029999999999999,11.08,35.5,10,641,18000,3,4,1994,11,162.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,4.27,5.859999999999999,11.08,35.5,10,641,18000,3,1,1995,11,148.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,5.22,6.435,11.08,35.5,10,641,18000,2,5,1996,11,164.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,4.43,5.665,11.08,35.5,10,641,18000,1,2,1997,11,162.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,4.29,4.98,11.08,35.5,10,641,18000,3,4,1998,11,163.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,3.65,4.94,11.08,35.5,10,641,18000,1,3,1999,11,153.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,4.29,5.484999999999999,11.08,35.5,10,641,18000,1,2,2000,11,159.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,3.55,4.359999999999999,11.08,35.5,10,641,18000,2,4,2001,11,155.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,3.96,4.88,11.08,35.5,10,641,18000,2,4,2002,11,162.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,4.19,5.115,11.08,35.5,10,641,18000,3,5,2003,11,163.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,3.87,5.15,11.08,35.5,10,641,18000,1,1,2004,11,151.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,3.93,5.1,11.08,35.5,10,641,18000,3,3,2005,11,166.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,4.91,6.37,11.08,35.5,10,641,18000,1,2,2006,11,164.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,3.26,4.5,11.08,35.5,10,641,18000,2,3,2007,11,145.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,5.66,6.395,11.08,35.5,10,641,18000,2,4,2008,11,161.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,4.05,4.81,11.08,35.5,10,641,18000,3,4,2009,11,149.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,3.99,5.4,11.08,35.5,10,641,18000,2,1,2010,11,164.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,4.42,5.055,11.08,35.5,10,641,18000,3,2,2011,11,173.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,4.39,6.105,11.08,35.5,10,641,18000,3,3,2012,11,150.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,4.86,6.095000000000001,11.08,35.5,10,641,18000,2,1,1990,3,191.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,5.31,6.29,11.08,35.5,10,641,18000,3,1,1991,3,183.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,5.52,7.71,11.08,35.5,10,641,18000,1,2,1992,3,195.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,4.96,6.525,11.08,35.5,10,641,18000,2,5,1993,3,179.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,5.77,6.885,11.08,35.5,10,641,18000,1,3,1994,3,168.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,5.99,7.77,11.08,35.5,10,641,18000,1,5,1995,3,183.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,4.71,6.025,11.08,35.5,10,641,18000,2,4,1996,3,192.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,5.19,7.07,11.08,35.5,10,641,18000,1,1,1997,3,177.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,4.42,6.32,11.08,35.5,10,641,18000,1,4,1998,3,173.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,5.42,6.125,11.08,35.5,10,641,18000,2,1,1999,3,184.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,5.01,7.125,11.08,35.5,10,641,18000,3,1,2000,3,195.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,4.81,6.54,11.08,35.5,10,641,18000,3,5,2001,3,171.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,4.53,5.805,11.08,35.5,10,641,18000,2,1,2002,3,184.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,5.98,7.295,11.08,35.5,10,641,18000,1,3,2003,3,169.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,4.95,5.975,11.08,35.5,10,641,18000,1,2,2004,3,172.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,6.23,6.85,11.08,35.5,10,641,18000,3,2,2005,3,181.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,4.35,6.04,11.08,35.5,10,641,18000,1,3,2006,3,166.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,5.3,6.705,11.08,35.5,10,641,18000,1,1,2007,3,187.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,6.51,7.655,11.08,35.5,10,641,18000,2,1,2008,3,191.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,6.8,7.65,11.08,35.5,10,641,18000,1,2,2009,3,185.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,5.36,6.380000000000001,11.08,35.5,10,641,18000,1,1,2010,3,189.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,4.75,6.04,11.08,35.5,10,641,18000,1,5,2011,3,170.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,6.03,7.025,11.08,35.5,10,641,18000,3,3,2012,3,183.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,7.61,8.219999999999999,11.08,35.5,10,641,18000,1,3,1990,2,197.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,4.69,6.42,11.08,35.5,10,641,18000,2,3,1991,2,199.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,4.59,6.279999999999999,11.08,35.5,10,641,18000,2,4,1992,2,208.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,5.45,7.265000000000001,11.08,35.5,10,641,18000,2,4,1993,2,215.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,5.87,7.065,11.08,35.5,10,641,18000,3,3,1994,2,199.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,4.85,6.484999999999999,11.08,35.5,10,641,18000,1,1,1995,2,207.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,6.49,8.59,11.08,35.5,10,641,18000,2,5,1996,2,204.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,5.18,6.26,11.08,35.5,10,641,18000,1,1,1997,2,200.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,7.01,7.834999999999999,11.08,35.5,10,641,18000,3,3,1998,2,220.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,7.75,8.6,11.08,35.5,10,641,18000,1,1,1999,2,210.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,5.1,6.640000000000001,11.08,35.5,10,641,18000,3,2,2000,2,221.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,5.95,6.38,11.08,35.5,10,641,18000,2,2,2001,2,200.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,6.72,7.415,11.08,35.5,10,641,18000,1,3,2002,2,216.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,5.21,6.49,11.08,35.5,10,641,18000,2,5,2003,2,199.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,6.01,8.075,11.08,35.5,10,641,18000,3,1,2004,2,214.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,7.36,8.175,11.08,35.5,10,641,18000,3,2,2005,2,217.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,6.69,7.625,11.08,35.5,10,641,18000,2,5,2006,2,201.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
